abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
1.9394355137246235,skipped_insufficient_features,0,0p5m,59.98020506800556,0,0.5608030042245002,117
2.590432793160604,skipped_insufficient_features,1,0p5m,38.381310556050586,0,0.6042654764681722,117
2.2701068746121273,skipped_insufficient_features,0,0p5m,79.2661655436921,0,0.5817167329727281,150
2.9418978188331266,skipped_insufficient_features,1,0p5m,30.424085853152597,0,0.6313145477005844,150
2.3620025663095396,skipped_insufficient_features,0,0p5m,74.40178089266412,0,0.5879660129416681,151
1.8494355121326553,no_solution,0,0p5m,80.16935199937691,0,0.5555614857454024,155
2.6341967203468357,no_solution,1,0p5m,46.32089161490742,0,0.6075076183431487,155
2.2840113460659,no_solution,2,0p5m,38.50486982188097,0,0.5826505481264289,155
2.151968300795912,no_solution,0,0p5m,72.87746565297122,0,0.5739556280336868,161
2.787087907781551,no_solution,1,0p5m,41.5586934347075,0,0.6191206755258357,161
2.0885476656176127,no_solution,2,0p5m,35.652839999080015,0,0.5699197206138554,161
1.980528069686481,no_solution,0,0p5m,73.53655553532542,0,0.5632622885645955,164
2.7792193550427102,no_solution,1,0p5m,40.65249069860296,0,0.6185123804361236,164
2.0916699287977396,no_solution,2,0p5m,32.36703569992161,0,0.5701162365948547,164
1.9491840666115456,no_solution,0,0p5m,68.64127766876138,0,0.5613827199727358,175
2.3680050558490664,no_solution,1,0p5m,38.50486982188097,0,0.588380510667201,175
1.9381233375694589,no_solution,2,0p5m,27.876961814372812,0,0.5607251502492882,175
1.7126841760653717,no_solution,0,0p5m,69.83283611597055,0,0.5479881722080246,178
2.385842701418466,no_solution,1,0p5m,36.133433271694514,0,0.5896167787876018,178
1.9501253244705632,no_solution,2,0p5m,39.706737463559,0,0.5614388161766112,178
1.6466499651691202,no_solution,3,0p5m,27.53406980451673,0,0.5445049702187137,178
1.8680012728478492,solution,0,0p5m,67.19840027857806,1,0.5566262783505679,194
2.4151036163663573,solution,1,0p5m,41.371789905683315,1,0.5916592568525125,194
2.0350527881293203,solution,2,0p5m,37.53831376074317,1,0.5665881906527391,194
2.6718785281335053,solution,3,0p5m,22.674324686746463,1,0.6103288291014674,194
0.8313247644030156,solution,4,0p5m,30.05203820042827,1,0.5117064478596224,194
1.41255848341366,no_solution,0,0p5m,67.38415985971777,0,0.5331070744775389,196
